prediction,actual,correct,prob_up,confidence
1,1,True,0.6240377366174118,0.7999999999999999
0,0,True,0.3466729513177068,0.7999999999999999
1,0,False,0.6824695311890288,0.7999999999999999
0,1,False,0.451356415622386,0.7999999999999999
0,0,True,0.3370830503597931,0.6
1,1,True,0.5329207747555381,0.7999999999999999
0,0,True,0.28761814136204283,0.7999999999999999
0,1,False,0.4370539068847684,0.6
1,0,False,0.5789408517344701,0.7999999999999999
1,1,True,0.7477746176922172,0.7999999999999999
0,1,False,0.4359294035382514,0.85
1,0,False,0.6613055118130663,0.85
0,0,True,0.4575606821914616,0.95
1,0,False,0.6024405770930263,0.95
1,0,False,0.7158425435040283,0.95
1,0,False,0.8334926039421189,0.85
1,0,False,0.7889751622322956,0.85
1,0,False,0.5136020061227979,0.85
1,1,True,0.6170018490355859,0.6
0,1,False,0.44903244091908645,0.7999999999999999
0,0,True,0.27555053236275984,0.7
0,1,False,0.1983894391368177,0.7999999999999999
0,1,False,0.24939945282496462,0.7999999999999999
0,0,True,0.21614467550160865,0.85
